date,median_R_mean,median_R_highHPD,median_R_lowHPD,analysis_type,include_onset,variable_delays
2021-02-27,1.0863303978352725,1.1797819682529331,0.9928788274176119,With symptom onset data - Fixed delays,TRUE,FALSE
2021-02-28,1.0900533324418937,1.19088375263598,0.9892229122478075,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-01,1.0980547495340554,1.2082762496098651,0.9878332494582457,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-02,1.110225819189711,1.2282023239129058,0.9922493144665161,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-03,1.1231016118607566,1.244048155545014,1.0021550681764992,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-04,1.1313808513755979,1.2496939596091357,1.01306774314206,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-05,1.1326378798749381,1.243456939152863,1.0218188205970133,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-06,1.1286663511297612,1.2285397142909238,1.0287929879685986,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-07,1.1247723516251746,1.2142446212353213,1.035300082015028,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-08,1.126112401519416,1.2106721608035418,1.04155264223529,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-09,1.1334618079810375,1.218797436778665,1.04812617918341,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-10,1.1427249758764104,1.2335855268554836,1.0518644248973372,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-11,1.1467645902589045,1.2469081003779927,1.0466210801398164,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-12,1.1418101803777632,1.2502111192690355,1.0334092414864908,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-13,1.1295360013852738,1.2405610066146175,1.01851099615593,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-14,1.115980013008701,1.225292552421389,1.006667473596013,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-15,1.1051493825580552,1.2129802244377477,0.9973185406783626,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-16,1.0959674660708132,1.2028460825226088,0.9890888496190176,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-17,1.0844226180784025,1.1890959573891535,0.9797492787676514,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-18,1.0670011532124224,1.168069676867519,0.965932629557326,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-19,1.0440781730327258,1.1412099443102717,0.9469464017551799,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-20,1.0185819968163767,1.1119290254798047,0.9252349681529488,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-21,0.9950881799769193,1.0868363818841849,0.9033399780696539,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-22,0.9808223242158626,1.07641586896327,0.8852287794684552,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-23,0.9813373413518067,1.0849663326248757,0.8777083500787376,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-24,0.9958204875740342,1.108728818476151,0.8829121566719175,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-25,1.0151080696897448,1.1363838674169617,0.8938322719625277,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-26,1.0304558557882972,1.1566398700656042,0.9042718415109904,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-27,1.0409628139184441,1.166462568747633,0.9154630590892553,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-28,1.0533613082030076,1.1745695674130987,0.9321530489929163,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-29,1.0714699479037977,1.189106936801927,0.9538329590056684,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-30,1.0913996369730758,1.206460483343487,0.9763387906026645,With symptom onset data - Fixed delays,TRUE,FALSE
2021-03-31,1.1053963080048466,1.217453705479089,0.9933389105306042,With symptom onset data - Fixed delays,TRUE,FALSE
2021-04-01,1.1081944199299518,1.2174279633143077,0.998960876545596,With symptom onset data - Fixed delays,TRUE,FALSE
2021-04-02,1.1004005026156078,1.2072457685376403,0.9935552366935754,With symptom onset data - Fixed delays,TRUE,FALSE
2021-04-03,1.0844185312762566,1.1872173254196894,0.9816197371328239,With symptom onset data - Fixed delays,TRUE,FALSE
2021-04-04,1.0631175067902177,1.1606213270175711,0.9656136865628642,With symptom onset data - Fixed delays,TRUE,FALSE
2021-04-05,1.040583110200544,1.1359594422492727,0.9452067781518153,With symptom onset data - Fixed delays,TRUE,FALSE
2021-04-06,1.0211248595659006,1.1176197235165775,0.9246299956152237,With symptom onset data - Fixed delays,TRUE,FALSE
2021-04-07,1.0071573768807631,1.1045803145573996,0.9097344392041267,With symptom onset data - Fixed delays,TRUE,FALSE
2021-04-08,0.9969816596852363,1.0934068142259867,0.9005565051444859,With symptom onset data - Fixed delays,TRUE,FALSE
2021-04-09,0.9872260725232421,1.0810328500199202,0.893419295026564,With symptom onset data - Fixed delays,TRUE,FALSE
2021-04-10,0.9766252193650002,1.0663836880397475,0.886866750690253,With symptom onset data - Fixed delays,TRUE,FALSE
2021-04-11,0.966992991451603,1.0532617629200594,0.88072421998314665,With symptom onset data - Fixed delays,TRUE,FALSE
2021-04-12,0.9602640124857038,1.0459910777354993,0.8745369472359085,With symptom onset data - Fixed delays,TRUE,FALSE
2021-04-13,0.956289981808392,1.044011170700504,0.86856879291628,With symptom onset data - Fixed delays,TRUE,FALSE
2021-04-14,0.9538248711846399,1.0459185601728316,0.8617311821964483,With symptom onset data - Fixed delays,TRUE,FALSE
2021-04-15,0.9517014157586111,1.0504717390186176,0.8529310924986047,With symptom onset data - Fixed delays,TRUE,FALSE
2021-04-16,0.950625757044811,1.0568635539600808,0.8443879601295412,With symptom onset data - Fixed delays,TRUE,FALSE
2021-04-17,0.9517241465918104,1.0648154430904389,0.8386328500931818,With symptom onset data - Fixed delays,TRUE,FALSE
2021-04-18,0.9550551823927228,1.0740677857586352,0.8360425790268105,With symptom onset data - Fixed delays,TRUE,FALSE
2021-04-19,0.959484682369797,1.0835421726316845,0.8354271921079095,With symptom onset data - Fixed delays,TRUE,FALSE
2021-04-20,0.9639592009728775,1.09247305660195,0.8354453453438048,With symptom onset data - Fixed delays,TRUE,FALSE
2020-02-27,3.458677155088826,3.8420858382182144,3.0951603089603146,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-02-28,3.3293923358114763,3.6501196019888273,3.02322059302684,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-02-29,3.2364451706661845,3.50813633417107,2.9755600945076766,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-01,3.165164948397899,3.397266171111034,2.9411672949334435,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-02,3.091863513049057,3.290844938991382,2.899004725746614,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-03,2.968948299418041,3.1445104865118383,2.793386112324244,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-04,2.775463519443001,2.9334815811561574,2.6174454577298443,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-05,2.5384653967275237,2.679802413657786,2.3971283797972616,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-06,2.30629682172888,2.4427961279713437,2.1697975154864166,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-07,2.10667677902706,2.244383452936792,1.968970105117328,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-08,1.9376190674877358,2.0727171239800137,1.802521010995458,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-09,1.788563479592112,1.919373171363024,1.6577537878211999,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-10,1.6525175249572734,1.7792275358159495,1.5258075140985974,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-11,1.5285570509535178,1.6464618026351043,1.4106522992719313,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-12,1.4162967257427306,1.5188824151829274,1.3137110363025337,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-13,1.3147086273845854,1.4018713948483423,1.2275458599208284,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-14,1.2240316235177704,1.3019923297476141,1.1460709172879266,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-15,1.1462766478814495,1.2194322886952629,1.073121007067636,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-16,1.0835443925393364,1.1541134408260771,1.0129753442525957,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-17,1.03504663803672,1.1067602586727285,0.9633330174007114,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-18,0.9963344952327264,1.0719998747318105,0.9206691157336423,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-19,0.9622285517630038,1.0405761992016387,0.8838809043243689,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-20,0.9283835050656811,1.006313735547782,0.8504532745835803,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-21,0.8936607427164537,0.9699838414528852,0.8173376439800222,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-22,0.8594869913466257,0.9344144216405755,0.7845595610526758,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-23,0.8282488031936603,0.9012880853653278,0.7552095210219929,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-24,0.8011258286356921,0.8708071868165238,0.7314444704548605,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-25,0.7768701331681305,0.8425559108337625,0.7111843555024985,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-26,0.7531765304260172,0.8150988781100088,0.6912541827420255,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-27,0.7270331336979022,0.7853032893526114,0.6687629780431931,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-28,0.6977023055143114,0.7534053034392432,0.6419993075893797,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-29,0.6677605619377517,0.7235504070619317,0.6119707168135716,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-30,0.6414588692082805,0.6992771538343587,0.5836405845822024,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-03-31,0.6221472922223606,0.6815231325163758,0.5627714519283455,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-01,0.6103751109819275,0.6700752929797908,0.5506749289840642,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-02,0.6053433850814529,0.6647732443732617,0.5459135257896441,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-03,0.6044651083397564,0.6634588834846324,0.5454713331948804,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-04,0.6039971106694175,0.6630728078722253,0.5449214134666097,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-05,0.6025571929390448,0.663249256758052,0.5418651291200375,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-06,0.6041323485552594,0.6675274954911108,0.5407372016194081,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-07,0.6153288484681085,0.6809798601334686,0.5496778368027485,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-08,0.6376134213414064,0.7046128738144276,0.5706139688683852,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-09,0.6655683586875787,0.732935157944566,0.5982015594305914,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-10,0.6903399080713681,0.7566463098558314,0.6240335062869049,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-11,0.7069151301040405,0.7717045557526474,0.6421257044554336,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-12,0.7146179340392272,0.7791404905354186,0.6500953775430359,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-13,0.7177298290988002,0.7847218320482906,0.652296998393834,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-14,0.7210572026151554,0.7905832246020086,0.6545538536280392,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-15,0.7248553517632446,0.7969748875358871,0.656111407362554,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-16,0.7264024004094117,0.801067275461211,0.6553424916191402,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-17,0.7225484117613057,0.7995388978479906,0.6494048330444032,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-18,0.7132478642126553,0.7923218148792145,0.6382767610210633,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-19,0.7005863216451353,0.7816225073040883,0.6239275348055887,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-20,0.6878074697590296,0.7709103951497505,0.609382777522641,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-21,0.6776836408219518,0.7631839014514502,0.597197419598023,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-22,0.6709911463965968,0.7593253993316548,0.5880490487678889,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-23,0.6670385955444413,0.7586314274618299,0.5812628180748508,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-24,0.6633924741882015,0.7585063284325012,0.5745691477347397,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-25,0.6569886989376477,0.7556440933335848,0.5651466435005014,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-26,0.6476081790599231,0.7497745216915739,0.5528300483858868,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-27,0.6401745620548046,0.7462082538792354,0.5421639506765171,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-28,0.641640251169083,0.7525506709181248,0.5394605685381622,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-29,0.6537858169715063,0.770857069854056,0.5462360314087544,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-04-30,0.6721240092428235,0.796284780176199,0.5583554115316456,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-01,0.6888367118445996,0.820207223884179,0.5687891448497754,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-02,0.6991720833657693,0.8372427851153696,0.573388593427351,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-03,0.7027182248048603,0.8467937910834811,0.5719120442133463,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-04,0.7044012407189894,0.8542555084839701,0.5688215692970638,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-05,0.7096551138611547,0.8657277383968516,0.5689056712021039,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-06,0.7184770454428511,0.881335064778626,0.5720525885384693,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-07,0.7270231833492763,0.896839487867908,0.5748143454444726,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-08,0.7310457139986779,0.9074351516396137,0.5734888816725423,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-09,0.7312806625946271,0.9138484994307301,0.5688124112160625,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-10,0.7314683599045716,0.920269915375667,0.5640830957384557,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-11,0.7357812228651192,0.9314851401964168,0.562880565416896,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-12,0.7458667367444681,0.9494532362163357,0.5665555467397485,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-13,0.7606196855401528,0.9729362445985312,0.5741288355641665,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-14,0.7786611978934701,1.0002717859775647,0.5844749818053749,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-15,0.7981673705212828,1.029232261267791,0.5961315760718278,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-16,0.8153533718503319,1.0553504368938922,0.6059540874079298,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-17,0.8280503190131906,1.076018306931329,0.6121805533849882,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-18,0.839715783970817,1.0951324123732957,0.6178193633042796,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-19,0.8586138618683654,1.1222081411187146,0.6298960029060646,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-20,0.8872680184638502,1.160198541422122,0.6505120834233442,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-21,0.9168823427181669,1.198903679900779,0.6722383137902505,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-22,0.9358974410367074,1.2247849289204749,0.6854161858213736,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-23,0.9431738207561963,1.2363218878374658,0.6892352558918292,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-24,0.9458761210616646,1.241838317281967,0.6897331212651425,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-25,0.9541229389174986,1.253283412708635,0.6952850530163054,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-26,0.9734961535482569,1.2773204634392341,0.7104569133082976,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-27,1.0059300511379303,1.3161073840895607,0.7369511110767907,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-28,1.0477951397987302,1.3651147893060438,0.7719598782774393,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-29,1.0887406441950802,1.4120097252966095,0.8070038554777721,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-30,1.1190129943173617,1.445297939197113,0.8339813366226795,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-05-31,1.1359520515368686,1.461930079623184,0.8506102021033178,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-01,1.1460110121838776,1.4695726032395646,0.8622071851820082,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-02,1.155831498657239,1.4762291527388873,0.8741660740822716,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-03,1.1657818389944128,1.482657150790493,0.8865497098227176,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-04,1.171444351587663,1.4840038201842827,0.8954060064722924,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-05,1.1763009052891253,1.4842329866666146,0.9037420834692174,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-06,1.1896387291017385,1.4938294991985008,0.9196640959451042,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-07,1.2166379860633452,1.518556669356335,0.9477795828338773,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-08,1.2559002138483755,1.5565825389452692,0.9870967985750926,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-09,1.3048599214514973,1.6046068079101385,1.0357273422644848,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-10,1.364358356616504,1.6630986054336814,1.0948311500945362,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-11,1.433535607767447,1.7307117054046959,1.1640069512669746,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-12,1.512470572728418,1.807206145315754,1.2436464622903571,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-13,1.6010587522259765,1.892196030399008,1.333938066976586,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-14,1.6918958995937283,1.977466112887824,1.428314999450857,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-15,1.7613925828416905,2.03765794410458,1.5049975785434793,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-16,1.7854292964576692,2.0475524854350406,1.5410309454764506,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-17,1.7588267593917304,2.002872726278471,1.5304329644262136,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-18,1.6968805717483495,1.9213252581007314,1.4861974712858217,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-19,1.614681734860474,1.8199783828752298,1.421512477139233,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-20,1.518929335664554,1.7064111610110515,1.342216889116429,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-21,1.4155700058089342,1.5869870983792849,1.253823221976256,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-22,1.3179193773409106,1.4756630986908157,1.1689770497662804,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-23,1.2377792244306753,1.3847014331728746,1.0989902095533146,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-24,1.1756612176719872,1.3143589764842967,1.0445970182455087,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-25,1.121359147983368,1.2535195729811663,0.9964656581836236,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-26,1.066887162431392,1.1934385181261193,0.9473368098695364,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-27,1.0160389190488177,1.1379253528901168,0.900967767347087,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-28,0.9799065673397387,1.0986377688146503,0.8678772134652845,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-29,0.9664782471129297,1.0839996879405642,0.855612720870487,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-06-30,0.9729348747437573,1.0909183897727999,0.8616161885623469,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-01,0.9911291464601617,1.110545569664277,0.8784174277751349,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-02,1.0120035012784137,1.1330307775109556,0.8977236806305566,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-03,1.0297952739335041,1.1520724978991002,0.914289187860771,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-04,1.0418862825658877,1.164812054575269,0.9257265432317087,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-05,1.0491423270362112,1.1721796837304372,0.932838555513228,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-06,1.0559695336655799,1.1789022425286113,0.939718070292984,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-07,1.0660928472297155,1.188984061649068,0.9498183690486746,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-08,1.0797437978467503,1.2026940657287213,0.9633370184747039,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-09,1.092735112646982,1.2155893778618851,0.9763406392307511,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-10,1.1024655415562026,1.2248909924055522,0.9864022079541773,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-11,1.1120062313087842,1.2338298198425839,0.9964325207265875,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-12,1.1272407162668492,1.2486238100519342,1.011983704997266,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-13,1.150946583380478,1.2721940635541764,1.0356919385346421,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-14,1.1799671149337665,1.3011614629576504,1.0646200732509004,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-15,1.2093111450331164,1.3301925006388602,1.0941128770280415,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-16,1.2291108662087784,1.3488820484368125,1.1148352731047575,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-17,1.2306818709845797,1.348170493895217,1.1184793847591952,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-18,1.2136498394385382,1.327809799765779,1.1045540105771692,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-19,1.1877297181140403,1.298168603273485,1.0821360312413035,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-20,1.1621492666042568,1.269084432535043,1.0598587898200615,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-21,1.137934456136371,1.241732937942493,1.0386069358879144,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-22,1.1107486546217342,1.2115962182431512,1.0142255875781905,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-23,1.0816974231413525,1.1798039161512281,0.9877936385656638,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-24,1.0566716119513027,1.1524977174634794,0.964950090845803,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-25,1.0401543157434168,1.134359460672693,0.9499792776463483,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-26,1.0336961567799496,1.1269813080497901,0.9443136694921679,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-27,1.037991891406756,1.1310196811787327,0.9465786730687796,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-28,1.0551769832318003,1.1493444900624992,0.9610094764011013,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-29,1.0849771166177353,1.1821695807380388,0.9877846524974319,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-30,1.118794230848823,1.218775744801863,1.018812716895783,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-07-31,1.1465563925676148,1.2463135030390295,1.0467992820962,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-08-01,1.1640302916645504,1.2597343395620357,1.068326243767065,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-08-02,1.1768482413262642,1.2713900061922108,1.0857573934209654,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-08-03,1.191541241561166,1.2851516543643584,1.1014238729399095,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-08-04,1.2071744790303143,1.2997618716405948,1.1179628597941096,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-08-05,1.2164389293954352,1.3076576667096473,1.128474520835878,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-08-06,1.2119756117076068,1.3012299624512071,1.1246045434940903,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-08-07,1.1928188996764482,1.2801615159817303,1.105476283371166,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-08-08,1.165319598795334,1.2513664159686577,1.0792727816220102,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-08-09,1.1403138084915598,1.2272847839754595,1.0533428330076602,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-08-10,1.1247017966598738,1.2152188769715464,1.0341847163482012,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-08-11,1.11882802034575,1.2126386297912868,1.025017410900213,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-08-12,1.117778949596388,1.2133496093299452,1.0222082898628306,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-08-13,1.114979973131635,1.2105459525905438,1.0194139936727262,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-08-14,1.106530970410565,1.199302369433245,1.013759571387885,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-08-15,1.0929656460835133,1.1812354313267293,1.0046958608402974,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-08-16,1.0803341904357195,1.1662489503676914,0.9944194305037478,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-08-17,1.0748888025672003,1.1616874986210552,0.9880901065133454,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-08-18,1.0787410557887305,1.1671950012156886,0.9902871103617724,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-08-19,1.088778835133529,1.1786466340596666,0.9989110362073913,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-08-20,1.0986749697544043,1.1898276492810747,1.0075222902277339,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-08-21,1.1038885355657209,1.1952576905774206,1.0125193805540211,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-08-22,1.103837118182904,1.1951791771329696,1.0124950592328386,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-08-23,1.1027483560064313,1.196578104954498,1.0089186070583647,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-08-24,1.1052195697942475,1.2032689349499546,1.0071702046385405,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-08-25,1.1127124317869217,1.2131486659089268,1.0122761976649166,Without symptom onset data - Fixed delays,FALSE,FALSE
2020-08-26,1.1230786695930945,1.2233396146319067,1.0228177245542824,Without symptom onset data - Fixed delays,FALSE,FALSE
